platform,controller,trajectory,traj_double,traj_short,traj_spin,time,traj_time,ref_time,comptime,x,y,z,yaw,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,throttle_input,p_input,q_input,r_input,mpc_status,buffer_idx
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,28.9873,18.9872,18.9872,0.021893,-0.0824406,0.592832,-2.91039,3.39658,-0.448229,-0.0718765,-0.0510772,-0.10674,0.590429,-2.75949,3.40858,-0.445173,-0.0804802,-0.04,0.730702,0.0170809,0.0233036,0.184071,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.091,19.091,19.091,0.020158,-0.119387,0.588034,-2.91306,3.41096,-0.444543,-0.0982771,-0.0546983,-0.15255,0.580283,-2.76364,3.4272,-0.437523,-0.11502,-0.04,0.731052,0.0286804,0.0103191,0.19221,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.1966,19.1965,19.1965,0.0198429,-0.174803,0.577226,-2.91759,3.43246,-0.437164,-0.138561,-0.0598151,-0.198203,0.566318,-2.76786,3.44615,-0.426993,-0.149442,-0.04,0.730232,0.0176616,0.0345547,0.188028,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.3001,19.3,19.3,0.0199402,-0.207644,0.568482,-2.92097,3.44548,-0.431254,-0.163457,-0.0624288,-0.241735,0.549149,-2.772,3.46472,-0.414048,-0.182264,-0.04,0.730515,0.0290985,0.0249093,0.196054,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.3835,19.3834,19.3834,0.0204531,-0.243453,0.556584,-2.92505,3.46017,-0.422709,-0.191416,-0.0648391,-0.275764,0.532873,-2.77533,3.4797,-0.401777,-0.207921,-0.04,0.730082,0.0263971,0.0301696,0.19661,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.4886,19.4885,19.4885,0.0211776,-0.29239,0.534879,-2.9312,3.48115,-0.4069,-0.231813,-0.067598,-0.317077,0.509374,-2.77954,3.49856,-0.384059,-0.23907,-0.04,0.729256,0.012773,0.0402071,0.195281,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.5891,19.589,19.589,0.0109944,-0.326192,0.515979,-2.93618,3.49638,-0.392606,-0.26087,-0.0684318,-0.354757,0.483888,-2.78356,3.51662,-0.364843,-0.267481,-0.04,0.728852,0.00718696,0.0394997,0.196192,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.6902,19.6901,19.6901,0.00598992,-0.37142,0.485308,-2.94365,3.51794,-0.368705,-0.30087,-0.0682201,-0.390575,0.455468,-2.78761,3.53477,-0.343415,-0.294487,-0.04,0.727956,-0.0109788,0.0463411,0.192483,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.7905,19.7904,19.7904,0.0056644,-0.407521,0.45506,-2.94977,3.53663,-0.344281,-0.332719,-0.065975,-0.423865,0.424663,-2.79162,3.55277,-0.320188,-0.319586,-0.04,0.727563,-0.0211378,0.0460908,0.189736,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.8903,19.8902,19.8902,0.0080986,-0.443394,0.418401,-2.95612,3.55687,-0.314395,-0.363797,-0.0632198,-0.454575,0.391614,-2.79561,3.57067,-0.29527,-0.342742,-0.04,0.727537,-0.0231429,0.041087,0.188538,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,29.9944,19.9943,19.9943,0.0100601,-0.470991,0.384666,-2.96153,3.57388,-0.286798,-0.386503,-0.0603154,-0.483893,0.35475,-2.79977,3.58937,-0.267475,-0.364847,-0.04,0.7278,-0.0161867,0.0331507,0.19069,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,30.0928,20.0927,20.0927,0.00841968,-0.498262,0.345533,-2.96725,3.59225,-0.255386,-0.407455,-0.0577598,-0.508845,0.317925,-2.80371,3.60703,-0.23971,-0.38366,-0.04,0.727722,-0.019591,0.0306139,0.188052,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,30.1908,20.1907,20.1907,0.0118893,-0.522374,0.304444,-2.97314,3.61046,-0.223004,-0.424558,-0.055696,-0.530939,0.279471,-2.80763,3.62463,-0.210716,-0.400318,-0.04,0.727794,-0.0150189,0.0269002,0.189337,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,30.2904,20.2903,20.2903,0.0112372,-0.541741,0.265433,-2.97884,3.62706,-0.192804,-0.437017,-0.0538934,-0.550404,0.238863,-2.81161,3.6425,-0.180099,-0.414995,-0.04,0.727696,-0.0108041,0.0239048,0.190317,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,30.384,20.3839,20.3839,0.0162235,-0.560035,0.222234,-2.98518,3.64509,-0.159366,-0.447081,-0.0514785,-0.565874,0.199467,-2.81535,3.6593,-0.150395,-0.426659,-0.04,0.727591,-0.00947412,0.0225788,0.189937,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,30.4814,20.4814,20.4814,0.0199774,-0.577381,0.171354,-2.99269,3.66611,-0.120166,-0.454565,-0.0494852,-0.578995,0.15737,-2.81925,3.6768,-0.118654,-0.436552,-0.04,0.727021,-0.0161468,0.022116,0.186315,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,30.5873,20.5872,20.5872,0.0203009,-0.586801,0.134654,-2.99791,3.68117,-0.0914572,-0.457738,-0.0475361,-0.589694,0.110727,-2.82349,3.6958,-0.0834864,-0.444619,-0.04,0.72723,-0.00234125,0.0191171,0.19089,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,30.6958,20.6957,20.6957,0.0209721,-0.596216,0.079395,-3.00518,3.70378,-0.0478856,-0.459697,-0.0441824,-0.596774,0.0621358,-2.82783,3.71529,-0.0468493,-0.449957,-0.04,0.726952,-0.011428,0.0166603,0.187529,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,30.7862,20.7861,20.7861,0.0201318,-0.59943,0.0460843,-3.00911,3.71741,-0.0215223,-0.459649,-0.0418599,-0.59962,0.0213568,-2.83144,3.73151,-0.0161027,-0.452103,-0.04,0.727184,-0.00984459,0.0153165,0.189036,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,30.894,20.8939,20.8939,0.0199633,-0.60094,0.00908689,-3.01325,3.73255,0.00744547,-0.458623,-0.0402441,-0.599375,-0.0273807,-2.83576,3.75086,0.0206446,-0.451918,-0.04,0.727901,0.00551992,0.0164924,0.195997,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,30.9822,20.9821,20.9821,0.0249993,-0.600355,-0.0238643,-3.01691,3.74622,0.0340702,-0.457007,-0.0392401,-0.596227,-0.0671805,-2.83929,3.76671,0.0506529,-0.449545,-0.04,0.728207,0.00733565,0.0180462,0.198746,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,31.0904,21.0903,21.0903,0.0178797,-0.59623,-0.0676615,-3.02158,3.76457,0.0699081,-0.454091,-0.0384175,-0.58877,-0.115544,-2.84361,3.78613,0.0871182,-0.443922,-0.04,0.728478,0.00419514,0.0195986,0.200924,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,31.1902,21.1901,21.1901,0.0158486,-0.588667,-0.107906,-3.02578,3.78154,0.103419,-0.450667,-0.0382462,-0.578428,-0.159439,-2.8476,3.80403,0.120214,-0.436125,-0.04,0.728427,-0.0118239,0.0185578,0.199245,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,31.2893,21.2892,21.2892,0.0152674,-0.576178,-0.151879,-3.03008,3.80025,0.140865,-0.446248,-0.0379612,-0.564906,-0.202192,-2.85157,3.82183,0.152449,-0.425929,-0.04,0.72857,-0.020874,0.0186078,0.200243,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,31.3955,21.3954,21.3954,0.0089786,-0.559622,-0.196057,-3.03403,3.81906,0.178422,-0.440503,-0.0376222,-0.546921,-0.246734,-2.85582,3.84089,0.186033,-0.412369,-0.04,0.728599,-0.0402186,0.0158629,0.197655,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,31.4903,21.4902,21.4902,0.00929667,-0.541016,-0.23615,-3.03742,3.83636,0.212299,-0.432589,-0.0375482,-0.527899,-0.285171,-2.85961,3.85792,0.215014,-0.398026,-0.04,0.728709,-0.0530571,0.0127268,0.195504,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,31.5903,21.5902,21.5902,0.00714245,-0.517236,-0.278793,-3.04062,3.85538,0.247198,-0.420599,-0.0376739,-0.504922,-0.32412,-2.86361,3.87587,0.244381,-0.380702,-0.04,0.729178,-0.0490763,0.0154408,0.198705,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,31.6903,21.6902,21.6902,0.00869192,-0.490791,-0.319852,-3.04338,3.87447,0.278477,-0.404329,-0.0383291,-0.479073,-0.361232,-2.86761,3.89382,0.272363,-0.361213,-0.04,0.729471,-0.0525167,0.011294,0.194949,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,31.7905,21.7904,21.7904,0.00764687,-0.4593,-0.362008,-3.04705,3.89514,0.308495,-0.381597,-0.0399076,-0.450446,-0.396356,-2.87162,3.9118,0.298845,-0.339629,-0.04,0.729711,-0.0461702,0.0103497,0.193697,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,31.8903,21.8902,21.8902,0.00782036,-0.427674,-0.398299,-3.05114,3.91416,0.33247,-0.3564,-0.0417795,-0.419383,-0.42909,-2.87561,3.92971,0.323526,-0.316207,-0.04,0.729584,-0.0365675,0.0111274,0.193727,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,31.9986,21.9985,21.9985,0.0143895,-0.390959,-0.433398,-3.05644,3.93477,0.35483,-0.324794,-0.0432624,-0.382978,-0.461875,-2.87994,3.94916,0.348245,-0.288758,-0.04,0.729066,-0.0304249,0.00665488,0.190381,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,32.0936,22.0935,22.0935,0.0157828,-0.357998,-0.459766,-3.06151,3.95224,0.371497,-0.295133,-0.0442318,-0.348955,-0.488089,-2.88374,3.96621,0.36801,-0.263106,-0.04,0.728568,-0.0200956,0.00501954,0.190151,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,32.1961,22.196,22.196,0.0108167,-0.313967,-0.489095,-3.06816,3.97432,0.389675,-0.255089,-0.0441264,-0.310216,-0.513582,-2.88784,3.98462,0.387232,-0.233897,-0.04,0.727722,-0.0178804,-0.00648622,0.185028,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,32.2963,22.2962,22.2962,0.0149006,-0.2781,-0.50911,-3.07293,3.99149,0.402027,-0.223145,-0.0427526,-0.270563,-0.535533,-2.89185,4.00261,0.403783,-0.203999,-0.04,0.727607,-0.0112316,-0.00541574,0.186023,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,32.3922,22.3921,22.3921,0.0177548,-0.241617,-0.526682,-3.07733,4.0085,0.412888,-0.191532,-0.0407369,-0.231157,-0.553685,-2.89569,4.01983,0.417468,-0.174288,-0.04,0.727781,-0.00756895,-0.00197766,0.187619,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,32.4913,22.4912,22.4912,0.0152493,-0.204954,-0.541933,-3.08166,4.02534,0.421722,-0.160829,-0.0391228,-0.189207,-0.569386,-2.89965,4.0376,0.429307,-0.142658,-0.04,0.727793,-0.0112936,-0.00364587,0.184934,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,32.5865,22.5864,22.5864,0.0156857,-0.16454,-0.556031,-3.08668,4.04347,0.429666,-0.1285,-0.0376484,-0.147883,-0.58149,-2.90345,4.0547,0.438433,-0.111501,-0.04,0.727862,-0.0127163,0.00203643,0.185688,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,32.6961,22.696,22.696,0.0165973,-0.109628,-0.570454,-3.0939,4.06744,0.438298,-0.0862431,-0.0357603,-0.0993479,-0.591718,-2.90784,4.07438,0.446145,-0.0749065,-0.04,0.727349,-0.0236672,-0.00668839,0.180252,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,32.7827,22.7826,22.7826,0.0197507,-0.0849996,-0.575229,-3.09707,4.07784,0.441646,-0.0677557,-0.0346692,-0.060538,-0.596938,-2.9113,4.08993,0.450081,-0.0456446,-0.04,0.727505,-0.0227779,0.00266038,0.183956,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,32.8854,22.8853,22.8853,0.0182366,-0.0310887,-0.581805,-3.10337,4.09995,0.447013,-0.0280453,-0.0325934,-0.0142028,-0.599832,-2.91541,4.10835,0.452263,-0.0107087,-0.04,0.727355,-0.028774,-0.00112908,0.183136,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,32.991,22.9909,22.9909,0.00754851,0.0125694,-0.583503,-3.108,4.1176,0.449559,0.00448803,-0.0306617,0.0335759,-0.59906,-2.91964,4.12732,0.45168,0.0253156,-0.04,0.727406,-0.0331956,-0.00697935,0.18256,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,33.0903,23.0902,23.0902,0.00559662,0.05654,-0.582423,-3.1124,4.13525,0.449627,0.0373495,-0.02866,0.0782702,-0.594873,-2.92361,4.14514,0.448524,0.0590143,-0.04,0.727564,-0.0433341,-0.0014441,0.181057,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,33.193,23.1929,23.1929,0.00606686,0.104344,-0.57763,-3.11655,4.15436,0.446681,0.0735558,-0.0267497,0.124054,-0.587035,-2.92772,4.16358,0.442614,0.0935349,-0.04,0.728168,-0.0469561,0.0115,0.183055,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,33.2903,23.2902,23.2902,0.0074245,0.148079,-0.569344,-3.11986,4.172,0.440348,0.108898,-0.0260531,0.166739,-0.576366,-2.93161,4.18104,0.43457,0.125718,-0.04,0.728447,-0.045353,0.000767696,0.179724,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,33.3906,23.3905,23.3905,0.00872034,0.194486,-0.556857,-3.12317,4.19107,0.429839,0.148729,-0.0256769,0.209812,-0.56212,-2.93562,4.19905,0.423828,0.158195,-0.04,0.729097,-0.0392386,0.00235309,0.181051,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,33.4903,23.4902,23.4902,0.0088981,0.236181,-0.542045,-3.12602,4.20868,0.41649,0.186536,-0.0263327,0.251453,-0.544767,-2.93961,4.21695,0.410745,0.189591,-0.04,0.729322,-0.028588,-0.0157788,0.1782,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,33.5903,23.5902,23.5902,0.0093401,0.28029,-0.522036,-3.12864,4.22766,0.399102,0.227324,-0.0276141,0.291777,-0.524277,-2.94361,4.23491,0.395296,0.219994,-0.04,0.72976,-0.0185647,-0.0268631,0.178169,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,33.6902,23.6901,23.6901,0.00520508,0.316116,-0.501442,-3.13068,4.24377,0.38155,0.261163,-0.0293804,0.330405,-0.500832,-2.9476,4.25284,0.377618,0.24912,-0.04,0.73023,-0.00923361,-0.0354789,0.180659,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,33.7902,23.7901,23.7901,0.00363194,0.353438,-0.474797,-3.13299,4.26136,0.360638,0.295893,-0.0322029,0.367201,-0.474514,-2.95161,4.2708,0.357775,0.276863,-0.04,0.7301,0.00235521,-0.059621,0.179241,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,33.8902,23.8901,23.8901,0.0026267,0.391578,-0.441333,-3.13577,4.2805,0.335903,0.329492,-0.0346923,0.401885,-0.44552,-2.9556,4.28874,0.335914,0.303014,-0.04,0.729996,0.0125084,-0.0802292,0.179339,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,33.9902,23.9901,23.9901,0.00217366,0.424742,-0.407215,-3.13866,4.29812,0.311772,0.353448,-0.0369654,0.434302,-0.413982,-2.9596,4.30669,0.312135,0.327456,-0.04,0.729478,0.0197119,-0.101999,0.177851,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,34.0902,24.0901,24.0901,0.00231008,0.458033,-0.368228,-3.1421,4.3171,0.284033,0.369363,-0.0383895,0.464259,-0.380083,-2.9636,4.32465,0.286576,0.350043,-0.04,0.729067,0.0225936,-0.115664,0.178555,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,34.1902,24.1901,24.1901,0.002097,0.485881,-0.331414,-3.14611,4.33461,0.257326,0.372757,-0.0392927,0.491561,-0.344047,-2.9676,4.34259,0.259405,0.370628,-0.04,0.728303,0.0226689,-0.123904,0.177539,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,34.2902,24.2901,24.2901,0.0021751,0.513202,-0.292316,-3.15098,4.35347,0.227534,0.36284,-0.0385546,0.516086,-0.306032,-2.9716,4.36055,0.230743,0.389119,-0.04,0.727498,0.0204583,-0.125838,0.178492,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,34.3904,24.3903,24.3903,0.002391,0.535847,-0.258594,-3.15522,4.37083,0.199302,0.340803,-0.0360465,0.537702,-0.266227,-2.97561,4.37853,0.200731,0.405417,-0.04,0.726889,0.0152218,-0.118119,0.177586,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,34.4902,24.4901,24.4901,0.002255,0.556761,-0.225932,-3.15931,4.38961,0.167042,0.303502,-0.0313472,0.556202,-0.225032,-2.9796,4.39645,0.16967,0.419366,-0.04,0.726578,0.00997555,-0.106946,0.17878,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,34.5902,24.5901,24.5901,0.00179805,0.572029,-0.199975,-3.16251,4.40692,0.13543,0.25852,-0.0258652,0.571569,-0.182506,-2.9836,4.4144,0.137606,0.430953,-0.04,0.726429,0.00678916,-0.0853987,0.178042,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,34.6902,24.6901,24.6901,0.00216101,0.58466,-0.17754,-3.16498,4.42562,0.0999831,0.200257,-0.0192708,0.583695,-0.138925,-2.9876,4.43236,0.104747,0.440096,-0.04,0.726438,0.00494076,-0.0662653,0.179278,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,34.7902,24.7901,24.7901,0.0019953,0.593164,-0.16327,-3.16647,4.44285,0.0667865,0.139674,-0.0124135,0.592499,-0.0945794,-2.9916,4.4503,0.0713112,0.446734,-0.04,0.726576,0.00182711,-0.0369346,0.178594,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,34.8901,24.89,24.89,0.00165267,0.598596,-0.155154,-3.16723,4.46152,0.0304972,0.0692809,-0.00547399,0.597939,-0.0496854,-2.9956,4.46825,0.0374619,0.450836,-0.04,0.726632,-0.00297946,-0.0119062,0.17988,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,34.9902,24.9901,24.9901,0.00240853,0.600099,-0.155007,-3.16782,4.47879,-0.00312589,0.00227943,0.00103015,0.599983,-0.00449025,-2.9996,4.48621,0.00338557,0.452377,-0.04,0.726503,-0.00634439,0.0219153,0.179165,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,35.0902,25.0901,25.0901,0.00162623,0.598327,-0.16197,-3.16822,4.49603,-0.0361289,-0.0635067,0.00747591,0.598617,-0.0407118,-2.9964,4.50416,-0.030696,-0.451347,0.04,0.72619,-0.0107492,0.0472449,0.180328,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,35.1902,25.1901,25.1901,0.00203431,0.593429,-0.175501,-3.16823,4.51332,-0.0684854,-0.125395,0.0143175,0.593847,-0.0857045,-2.9924,4.52212,-0.0646197,-0.44775,0.04,0.72588,-0.0136008,0.068008,0.181703,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,35.2902,25.2901,25.2901,0.00148978,0.585376,-0.194699,-3.16717,4.53056,-0.100289,-0.18045,0.0211875,0.585703,-0.130201,-2.9884,4.54007,-0.0981691,-0.441609,0.04,0.725839,-0.0140389,0.082273,0.18245,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,35.3902,25.3901,25.3901,0.00169657,0.572769,-0.220799,-3.16518,4.54914,-0.13419,-0.230364,0.0281708,0.574234,-0.173941,-2.9844,4.55802,-0.131149,-0.432962,0.04,0.725999,-0.00888328,0.0938885,0.181044,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,35.4902,25.4901,25.4901,0.00220365,0.556042,-0.250984,-3.16266,4.56759,-0.167547,-0.268759,0.0342316,0.559495,-0.216715,-2.98039,4.57598,-0.163399,-0.421849,0.04,0.726235,-0.00492257,0.0953523,0.182682,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,35.5903,25.5902,25.5902,0.00230945,0.53657,-0.280805,-3.16006,4.58448,-0.198222,-0.292945,0.038992,0.541569,-0.25827,-2.97639,4.59394,-0.194731,-0.408333,0.04,0.726584,0.00466634,0.0920342,0.181496,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,35.6902,25.6901,25.6901,0.00224033,0.510981,-0.313308,-3.15679,4.60257,-0.230964,-0.306641,0.0430689,0.52059,-0.298305,-2.9724,4.61188,-0.224917,-0.392516,0.04,0.726848,0.0116968,0.0797159,0.183357,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,35.7902,25.7901,25.7901,0.00237243,0.483299,-0.342214,-3.15341,4.61904,-0.259829,-0.308864,0.04638,0.496635,-0.33668,-2.96839,4.62984,-0.253851,-0.374454,0.04,0.727225,0.0183473,0.0635118,0.185065,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,35.8902,25.8901,25.8901,0.0023496,0.449772,-0.371315,-3.14959,4.63681,-0.28868,-0.301622,0.0484456,0.46987,-0.373125,-2.9644,4.64778,-0.28133,-0.354274,0.04,0.727466,0.0274777,0.045634,0.185028,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,35.9902,25.9901,25.9901,0.00218912,0.416882,-0.395651,-3.14544,4.65331,-0.311679,-0.287899,0.0503126,0.440446,-0.40744,-2.9604,4.66573,-0.307202,-0.332088,0.04,0.727856,0.0309531,0.0278822,0.184898,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,36.0901,26.09,26.09,0.00234241,0.380002,-0.418597,-3.14046,4.67138,-0.331649,-0.267812,0.0517552,0.408511,-0.439453,-2.9564,4.68367,-0.33134,-0.30801,0.04,0.728256,0.0240449,0.0127223,0.186688,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,36.1903,26.1902,26.1902,0.00233968,0.344458,-0.43635,-3.13577,4.6882,-0.346892,-0.246201,0.0522213,0.374187,-0.469024,-2.95239,4.70166,-0.353636,-0.282131,0.04,0.728627,0.020355,0.000945243,0.186293,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,36.2903,26.2902,26.2902,0.0023315,0.31078,-0.450272,-3.13129,4.70376,-0.358536,-0.225737,0.0522833,0.337815,-0.495864,-2.94839,4.7196,-0.373873,-0.254706,0.04,0.728749,0.0101319,-0.00532728,0.189618,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,36.3902,26.3901,26.3901,0.0017627,0.270468,-0.463514,-3.1263,4.72242,-0.369446,-0.201363,0.0514912,0.299534,-0.519884,-2.9444,4.73754,-0.391983,-0.225843,0.04,0.728867,0.0043469,-0.00701422,0.190708,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,36.4902,26.4901,26.4901,0.00222774,0.23353,-0.473202,-3.12214,4.73989,-0.377398,-0.179607,0.0501758,0.259515,-0.540973,-2.9404,4.75549,-0.407884,-0.19567,0.04,0.728802,0.0033548,-0.00726443,0.189351,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,36.5902,26.5901,26.5901,0.00165194,0.193586,-0.481657,-3.11774,4.75905,-0.383902,-0.157151,0.048835,0.218008,-0.558992,-2.93639,4.77345,-0.42147,-0.164374,0.04,0.728637,-0.00204982,-0.00325177,0.189745,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,36.6902,26.6901,26.6901,0.00161249,0.156513,-0.487579,-3.11367,4.77691,-0.389159,-0.137356,0.0482256,0.175297,-0.573821,-2.9324,4.7914,-0.432651,-0.132171,0.04,0.728594,-0.00152087,0.00159111,0.187907,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,36.7902,26.7901,26.7901,0.00163501,0.115399,-0.492355,-3.10911,4.79634,-0.39522,-0.116781,0.0480762,0.131582,-0.585394,-2.9284,4.80935,-0.441377,-0.0992105,0.04,0.72864,-0.0006423,0.00831084,0.187926,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,36.8902,26.8901,26.8901,0.00400606,0.0768261,-0.495505,-3.10445,4.81428,-0.400634,-0.0982395,0.0475722,0.0870979,-0.593645,-2.9244,4.8273,-0.447598,-0.0656703,0.04,0.728841,0.00777544,0.0132743,0.185896,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,36.9903,26.9902,26.9902,0.00279477,0.0348063,-0.497065,-3.09906,4.83374,-0.405501,-0.0774439,0.0471779,0.0420992,-0.598521,-2.92039,4.84527,-0.451274,-0.031742,0.04,0.729048,0.0114996,0.0185388,0.18592,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,37.0902,27.0901,27.0901,0.00175897,-0.00388116,-0.496545,-3.09408,4.85162,-0.408921,-0.0570181,0.0460542,-0.00304488,-0.599992,-2.9164,4.8632,-0.452384,0.00229578,0.04,0.729293,0.0179146,0.0183196,0.1839,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,37.1902,27.1901,27.1901,0.00249109,-0.0393831,-0.494679,-3.08971,4.86799,-0.410585,-0.0372467,0.0442473,-0.0482386,-0.598058,-2.9124,4.88115,-0.450925,0.036371,0.04,0.729157,0.0158334,0.0238632,0.186246,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,37.2904,27.2903,27.2903,0.00417347,-0.0809528,-0.490693,-3.08491,4.88736,-0.410271,-0.0123062,0.0424832,-0.0932364,-0.592712,-2.90839,4.89914,-0.446894,0.0702986,0.04,0.729103,0.0200235,0.0201637,0.184371,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,37.3903,27.3902,27.3902,0.00176305,-0.119055,-0.48535,-3.08076,4.90521,-0.408254,0.0123769,0.0410835,-0.13757,-0.584016,-2.90439,4.91707,-0.440338,0.103725,0.04,0.728949,0.0209939,0.0196406,0.184356,0,0
