platform,controller,trajectory,traj_double,traj_short,traj_spin,lookahead_time,time,traj_time,ref_time,comp_time,x,y,z,yaw,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,p,q,r,throttle_input,p_input,q_input,r_input,cbf_v_throttle,cbf_v_p,cbf_v_q,cbf_v_r
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,30.384,20.3825,21.5825,0.0119438,0.339786,0.396458,-3.74745,0.00381973,-0.364699,0.355016,-0.0121716,-0.256804,0.542265,-3,0,-0.524178,-0.248238,0,-0.0354445,-0.0266742,-0.00378497,0.729286,-0.0325133,-0.0250875,-0.00464071,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,30.4811,20.4797,21.6797,0.0116398,0.305464,0.422564,-3.74794,0.00380413,-0.396581,0.317721,-0.0122163,-0.3065,0.515808,-3,0,-0.498602,-0.296277,0,-0.0290624,-0.0318211,-0.0041465,0.729371,-0.0277152,-0.0310912,-0.00494788,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,30.5975,20.5821,21.7821,0.0137961,0.254353,0.452465,-3.74838,0.00375917,-0.435398,0.263445,-0.0126411,-0.356016,0.482962,-3,0,-0.466852,-0.344141,0,-0.0224159,-0.038541,-0.00452539,0.729502,-0.024377,-0.0350411,-0.00515219,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,30.6983,20.6824,21.8824,0.0144346,0.207105,0.472751,-3.74826,0.00369403,-0.463699,0.21431,-0.0132099,-0.401083,0.446243,-3,0,-0.431358,-0.387704,0,-0.017438,-0.0428209,-0.00386662,0.729585,-0.0191779,-0.0411646,-0.00541645,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,30.79,20.7885,21.9885,0.0177637,0.165748,0.485594,-3.74816,0.00358602,-0.48308,0.171421,-0.0137804,-0.444665,0.402832,-3,0,-0.389395,-0.429832,0,-0.0112069,-0.0475375,-0.00442023,0.729653,-0.0149704,-0.044445,-0.00547719,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,30.8735,20.8721,22.0721,0.0203031,0.122796,0.494664,-3.74812,0.00345809,-0.498426,0.12805,-0.0147893,-0.475706,0.365655,-3,0,-0.353458,-0.459838,0,-0.0078328,-0.0501021,-0.00466568,0.729744,-0.0120893,-0.0457272,-0.00541732,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,30.9916,20.9781,22.1781,0.0120284,0.065797,0.500772,-3.74796,0.00319647,-0.512935,0.0730007,-0.0162793,-0.510613,0.315079,-3,0,-0.304569,-0.493581,0,-0.00529199,-0.0486562,-0.00392736,0.729816,-0.00832852,-0.0479515,-0.00528556,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,31.0863,21.0849,22.2849,0.0109463,0.0197537,0.501649,-3.74786,0.00292526,-0.520044,0.0297286,-0.0173712,-0.540365,0.26078,-3,0,-0.252081,-0.52234,0,0.00123648,-0.0524622,-0.00480422,0.729882,-0.00620834,-0.0496604,-0.00507835,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,31.1853,21.1838,22.3838,0.0127233,-0.0311008,0.498993,-3.74788,0.00259273,-0.523457,-0.0161471,-0.0186387,-0.562804,0.20797,-3,0,-0.201033,-0.544031,0,0.00225186,-0.0533044,-0.00537319,0.729945,-0.00452022,-0.0511943,-0.00483045,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,31.2928,21.2757,22.4757,0.015538,-0.0948487,0.490092,-3.74819,0.00206781,-0.52105,-0.0719676,-0.0200434,-0.57903,0.157239,-3,0,-0.151995,-0.559716,0,0.00357048,-0.0551032,-0.00615091,0.73005,-0.00318284,-0.052301,-0.00451451,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,31.3912,21.3898,22.5898,0.0119979,-0.145339,0.478875,-3.749,0.00160135,-0.513532,-0.11529,-0.0214632,-0.592818,0.0925561,-3,0,-0.0894688,-0.573044,0,0.00806593,-0.0557169,-0.00488126,0.730085,-0.00107544,-0.0531558,-0.00398253,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,31.4848,21.4833,22.6833,0.012257,-0.190664,0.465139,-3.75021,0.0011765,-0.502266,-0.154017,-0.0231287,-0.598755,0.0386396,-3,0,-0.0373507,-0.578782,0,0.0091023,-0.0551841,-0.00531884,0.729972,2.43551e-05,-0.0530895,-0.00355831,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,31.605,21.5837,22.7837,0.0197711,-0.250447,0.441019,-3.75338,0.000603503,-0.480166,-0.205151,-0.0257341,-0.599682,-0.019537,-3,0,0.0188853,-0.579679,0,0.0105865,-0.053373,-0.00395847,0.729744,0.000638355,-0.0526345,-0.00306835,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,31.7011,21.6827,22.8827,0.0169188,-0.288596,0.421396,-3.75614,0.000226641,-0.461597,-0.23826,-0.0269929,-0.595071,-0.0767497,-3,0,0.0741896,-0.575222,0,0.0104584,-0.0517646,-0.00357919,0.729454,0.00420916,-0.0514184,-0.00246382,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,31.8,21.7863,22.9863,0.0122244,-0.339342,0.389247,-3.76053,-0.000329906,-0.430536,-0.283355,-0.0282056,-0.584415,-0.135863,-3,0,0.131331,-0.564921,0,0.0146801,-0.0520473,-0.00395413,0.729144,0.00773688,-0.0497672,-0.00180507,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,31.9025,21.8889,23.0889,0.0121083,-0.383383,0.354991,-3.76504,-0.000825194,-0.396853,-0.323111,-0.0287455,-0.568096,-0.193047,-3,0,0.186608,-0.549146,0,0.0202734,-0.0472404,-0.00372706,0.7288,0.0138896,-0.0469517,-0.00102443,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,31.9848,21.9833,23.1833,0.0128609,-0.414894,0.325833,-3.76841,-0.00123115,-0.368035,-0.352029,-0.0285513,-0.54813,-0.244035,-3,0,0.235895,-0.529847,0,0.0218911,-0.0460522,-0.00169393,0.728538,0.0194011,-0.0441122,-0.000312738,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,32.0995,22.086,23.286,0.011973,-0.454606,0.281425,-3.7733,-0.00178126,-0.323097,-0.389749,-0.0274389,-0.521245,-0.29716,-3,0,0.287248,-0.503858,0,0.0301667,-0.0407426,-0.00147327,0.728327,0.0242713,-0.0412247,0.000402089,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,32.2001,22.1873,23.3873,0.0113053,-0.485921,0.2368,-3.77813,-0.0022597,-0.277002,-0.421217,-0.0260815,-0.489713,-0.346672,-3,0,0.335108,-0.473378,0,0.0347956,-0.0359189,-0.00178347,0.728109,0.0291731,-0.0374381,0.00113948,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,32.2942,22.2722,23.4722,0.0205786,-0.507969,0.19679,-3.78237,-0.00258145,-0.234768,-0.444443,-0.0243722,-0.459652,-0.385642,-3,0,0.372779,-0.44432,0,0.0367061,-0.0323922,-0.00107012,0.727956,0.0329097,-0.0335152,0.00163762,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,32.3911,22.3897,23.5897,0.0137697,-0.526871,0.151583,-3.78701,-0.00295716,-0.186308,-0.4663,-0.0224933,-0.412981,-0.435255,-3,0,0.420736,-0.399206,0,0.0401899,-0.0278786,8.10751e-05,0.727745,0.0389826,-0.0257446,0.00233097,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,32.4822,22.4808,23.6808,0.0134657,-0.537913,0.113113,-3.791,-0.00318761,-0.143668,-0.480771,-0.0209688,-0.373092,-0.469896,-3,0,0.454222,-0.360647,0,0.0437241,-0.0229491,0.000256161,0.727583,0.0412152,-0.0205643,0.00268117,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,32.6032,22.5884,23.7884,0.0132022,-0.545978,0.0548045,-3.79725,-0.00342811,-0.0766108,-0.49618,-0.0184284,-0.322262,-0.50611,-3,0,0.489228,-0.311513,0,0.0478579,-0.0111088,0.00146623,0.727339,0.0441311,-0.0100464,0.0029792,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,32.7022,22.6887,23.8887,0.0120111,-0.545749,0.00764852,-3.80204,-0.00354473,-0.0215703,-0.503093,-0.0159378,-0.271777,-0.534918,-3,0,0.517075,-0.262712,0,0.051604,-0.0036456,0.00129615,0.727126,0.0448915,-0.000403451,0.00303898,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,32.7801,22.7787,23.9787,0.0125688,-0.539622,-0.0439825,-3.8066,-0.00362947,0.0375259,-0.505345,-0.012662,-0.224276,-0.556507,-3,0,0.537944,-0.216795,0,0.0510464,0.00682292,0.00191894,0.726986,0.0450161,0.00748883,0.00298474,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,32.8996,22.8822,24.0822,0.0159383,-0.529837,-0.0876258,-3.81004,-0.0036841,0.0862907,-0.502856,-0.00965639,-0.167588,-0.57612,-3,0,0.556903,-0.161998,0,0.0497361,0.0156035,0.00291185,0.726923,0.0445309,0.0138079,0.00287011,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,32.981,22.9795,24.1795,0.0184033,-0.51007,-0.146014,-3.81415,-0.00373095,0.149434,-0.493313,-0.00564094,-0.112688,-0.589323,-3,0,0.569665,-0.108929,0,0.0464917,0.0225079,0.00276723,0.726906,0.0439509,0.0163605,0.00278739,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,33.0827,23.0813,24.2813,0.0136239,-0.491637,-0.18777,-3.81637,-0.00373582,0.192585,-0.48185,-0.00231716,-0.0542683,-0.597541,-3,0,0.577609,-0.0524581,0,0.0468389,0.0265613,0.00255124,0.726925,0.0434661,0.0202496,0.00261254,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,33.1909,23.1895,24.3895,0.0205735,-0.463064,-0.23951,-3.81801,-0.00369227,0.243813,-0.4624,0.00175152,0.00839914,-0.599941,-3,0,0.57993,0.00811897,0,0.0476826,0.0316281,0.00323778,0.727055,0.0425982,0.0227691,0.00241663,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,33.3027,23.2885,24.4885,0.0126397,-0.433754,-0.282116,-3.81818,-0.00364295,0.284602,-0.441434,0.00510872,0.065718,-0.59639,-3,0,0.576497,0.0635259,0,0.0465477,0.0310434,0.00212404,0.727238,0.0415435,0.0251009,0.00219228,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,33.4027,23.3897,24.5897,0.011541,-0.397843,-0.32643,-3.81683,-0.00353202,0.324914,-0.415033,0.00910344,0.123626,-0.587126,-3,0,0.567542,0.119502,0,0.0411646,0.0333279,0.00240773,0.727557,0.0407028,0.0275232,0.00190363,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,33.5093,23.4875,24.6875,0.0202705,-0.362059,-0.365259,-3.81436,-0.00340244,0.358017,-0.387438,0.0123165,0.178526,-0.572825,-3,0,0.553718,0.172571,0,0.0390759,0.0337688,0.00359018,0.727871,0.0412006,0.0268048,0.00175732,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,33.5751,23.5736,24.7736,0.0183799,-0.336859,-0.389672,-3.81218,-0.00331323,0.377811,-0.367278,0.0143841,0.225521,-0.556004,-3,0,0.537458,0.217999,0,0.0388734,0.0333171,0.00120721,0.728242,0.0411762,0.0282649,0.00148135,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,33.6992,23.6847,24.8847,0.0130626,-0.283863,-0.434905,-3.8071,-0.00310907,0.412677,-0.323527,0.0176871,0.283806,-0.528634,-3,0,0.511001,0.274339,0,0.036854,0.0345,0.00207156,0.728795,0.0412802,0.0287466,0.0011754,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,33.8011,23.7873,24.9873,0.0123203,-0.238326,-0.46729,-3.80292,-0.0028782,0.436373,-0.283877,0.0186605,0.334746,-0.497941,-3,0,0.481332,0.32358,0,0.0383014,0.0352817,0.0027354,0.729298,0.0406973,0.0292484,0.000881197,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,33.8811,23.8797,25.0797,0.0170415,-0.205357,-0.486931,-3.80016,-0.00268148,0.450609,-0.254159,0.0190451,0.377822,-0.466102,-3,0,0.450554,0.365219,0,0.0365928,0.0365903,0.00247435,0.729628,0.0381956,0.0303977,0.000545478,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,34.0028,23.9891,25.1891,0.0121787,-0.144508,-0.51562,-3.7959,-0.00228675,0.471232,-0.196808,0.0179498,0.424922,-0.423605,-3,0,0.409475,0.410749,0,0.0310999,0.0343262,0.0021222,0.72989,0.0358412,0.0302187,0.000254498,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,34.0999,24.0789,25.2789,0.01951,-0.105402,-0.529119,-3.79368,-0.00195515,0.481019,-0.158211,0.0163447,0.460045,-0.385173,-3,0,0.372325,0.4447,0,0.028222,0.034568,0.000503174,0.730019,0.0317366,0.0318755,-0.000144327,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,34.1891,24.1877,25.3877,0.0117435,-0.0571947,-0.540901,-3.79161,-0.00157789,0.490149,-0.109574,0.0141322,0.497933,-0.334758,-3,0,0.323592,0.481324,0,0.0228461,0.0364417,0.00074111,0.730057,0.0252289,0.0344294,-0.000672514,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,34.2883,24.2868,25.4868,0.0119647,-0.00396655,-0.548317,-3.79032,-0.00110444,0.496373,-0.0554576,0.0113718,0.527685,-0.285567,-3,0,0.276041,0.510084,0,0.016329,0.0382178,0.00058467,0.729988,0.0173894,0.0384002,-0.00125219,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,34.3831,24.3816,25.5816,0.0114025,0.0407776,-0.550035,-3.7897,-0.000719085,0.4983,-0.0086722,0.00946392,0.551601,-0.236084,-3,0,0.228209,0.533202,0,0.00909965,0.0401336,0.000218309,0.729878,0.0119342,0.0410174,-0.00170786,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,34.4863,24.4849,25.6849,0.020639,0.0885767,-0.547093,-3.78929,-0.000260121,0.495456,0.0424382,0.00767058,0.572377,-0.179957,-3,0,0.173954,0.553285,0,0.00282334,0.0427726,-0.000496686,0.729754,0.00592561,0.0424106,-0.00208667,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,34.5836,24.5822,25.7822,0.0120555,0.143522,-0.537145,-3.78958,0.000292671,0.487201,0.101787,0.00600011,0.586746,-0.125416,-3,0,0.121233,0.567174,0,-0.00108137,0.0439702,-0.000832696,0.729659,0.00279144,0.042464,-0.00237934,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,34.682,24.6806,25.8806,0.0123058,0.193171,-0.521922,-3.78994,0.000819026,0.474515,0.156237,0.00470634,0.596006,-0.0691168,-3,0,0.0668114,0.576125,0,-0.0067435,0.0442883,-0.00107678,0.729514,-0.00305766,0.0427365,-0.00268166,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,34.7844,24.783,25.983,0.021753,0.2343,-0.504671,-3.78983,0.00122419,0.460481,0.201193,0.00379816,0.599919,-0.00986912,-3,0,0.00953992,0.579908,0,-0.0155293,0.0421129,-0.00227421,0.729384,-0.0120316,0.0429858,-0.00289074,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,34.8838,24.8824,26.0824,0.0142096,0.277751,-0.481748,-3.78954,0.00164571,0.441851,0.24828,0.0031539,0.598099,0.0477216,-3,0,-0.0461298,0.578149,0,-0.0214737,0.0431439,-0.00188605,0.729326,-0.0167722,0.0432423,-0.00308993,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,34.9787,24.9773,26.1773,0.0206298,0.319604,-0.454924,-3.78964,0.00202881,0.420131,0.292355,0.00266948,0.591212,0.102312,-3,0,-0.0988996,0.571492,0,-0.0284474,0.0430582,-0.00265199,0.729274,-0.0204678,0.0434755,-0.00325037,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,35.1049,25.0827,26.2827,0.0207546,0.369111,-0.416281,-3.79027,0.00244775,0.388386,0.342658,0.00207238,0.577738,0.161922,-3,0,-0.156521,0.558467,0,-0.0308196,0.0430104,-0.00194373,0.72924,-0.0211098,0.0443416,-0.0034312,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,35.1897,25.1883,26.3883,0.0206486,0.403257,-0.384785,-3.79097,0.00268545,0.36201,0.376097,0.00165466,0.55823,0.219952,-3,0,-0.212616,0.53961,0,-0.0326271,0.0417941,-0.00245778,0.729173,-0.0256689,0.0440906,-0.00346021,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,35.2977,25.2814,26.4814,0.0148369,0.437606,-0.347861,-3.79205,0.00290685,0.329652,0.408543,0.000634417,0.536213,0.269214,-3,0,-0.260234,0.518327,0,-0.0367315,0.0413111,-0.00299967,0.72909,-0.0276704,0.0437785,-0.00348752,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,35.3799,25.3784,26.5784,0.0128613,0.463339,-0.315092,-3.79315,0.0030846,0.299545,0.432699,-0.000100559,0.508623,0.318281,-3,0,-0.307665,0.491657,0,-0.0362017,0.0421008,-0.00353361,0.728951,-0.02996,0.0416939,-0.00343274,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,35.4927,25.4789,26.6789,0.0122453,0.496859,-0.26324,-3.79524,0.003351,0.25007,0.463631,-0.00060377,0.475363,0.366101,-3,0,-0.35389,0.459507,0,-0.0389646,0.0390743,-0.00330485,0.728819,-0.0314508,0.0385393,-0.00338491,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,35.5803,25.5788,26.7788,0.0131567,0.515971,-0.226828,-3.79693,0.00347185,0.214604,0.480796,-0.000547656,0.437845,0.410234,-3,0,-0.39655,0.42324,0,-0.0396382,0.0354179,-0.00311786,0.728696,-0.032421,0.0345723,-0.0033266,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,35.6942,25.6803,26.8803,0.0124127,0.540055,-0.168976,-3.79948,0.00364671,0.158479,0.502098,-0.000392961,0.395555,0.45115,-3,0,-0.436101,0.382361,0,-0.0410098,0.0290034,-0.00345805,0.728587,-0.0329921,0.0318126,-0.00329409,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,35.7949,25.7805,26.9805,0.0127926,0.554501,-0.120895,-3.80132,0.00375223,0.111158,0.514855,2.13486e-05,0.350098,0.487269,-3,0,-0.471016,0.338421,0,-0.0409049,0.0242745,-0.00492416,0.728459,-0.0367807,0.0259638,-0.00320187,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,35.8953,25.8818,27.0818,0.0119779,0.564254,-0.0676807,-3.8027,0.00388478,0.0578048,0.523567,0.000936468,0.300749,0.519182,-3,0,-0.501864,0.290717,0,-0.041905,0.0191145,-0.00304343,0.728389,-0.0394775,0.020897,-0.00318071,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,36.0073,25.988,27.188,0.017796,0.567488,-0.0137562,-3.80366,0.00402029,0.00243231,0.527369,0.00204539,0.245975,0.547262,-3,0,-0.529008,0.237771,0,-0.046101,0.0142501,-0.00381909,0.728387,-0.0414506,0.0161983,-0.00323119,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,36.0977,26.0804,27.2804,0.0157387,0.564299,0.0362878,-3.80384,0.00416761,-0.0501642,0.526621,0.00327253,0.196189,0.567018,-3,0,-0.548105,0.189645,0,-0.0471359,0.0104793,-0.00407277,0.728399,-0.0433453,0.00988037,-0.00337511,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,36.2002,26.1871,27.3871,0.0115725,0.555329,0.0862276,-3.80338,0.00430888,-0.103259,0.52182,0.00476972,0.136757,0.584207,-3,0,-0.56472,0.132196,0,-0.04887,-0.000830865,-0.0037611,0.728477,-0.0460757,-0.0013331,-0.00372111,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,36.2949,26.2822,27.4822,0.0112498,0.542584,0.131384,-3.80234,0.00441252,-0.151252,0.513595,0.00625749,0.0825727,0.594291,-3,0,-0.574468,0.0798184,0,-0.0506324,-0.00826307,-0.00292008,0.728615,-0.0471929,-0.0088468,-0.00406043,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,36.3869,26.3854,27.5854,0.0116024,0.520066,0.187624,-3.8008,0.00453413,-0.210437,0.497942,0.00741259,0.0229342,0.599562,-3,0,-0.579562,0.0221692,0,-0.0491281,-0.0197654,-0.00312269,0.728781,-0.0480151,-0.0159214,-0.00444838,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,36.4827,26.4813,27.6813,0.0113188,0.502014,0.222839,-3.79979,0.00460982,-0.246865,0.484786,0.00782543,-0.0326216,0.599113,-3,0,-0.579128,-0.0315334,0,-0.0490494,-0.0240766,-0.00328265,0.728907,-0.0482652,-0.021248,-0.00483033,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,36.5783,26.5769,27.7769,0.0203178,0.470725,0.272512,-3.79817,0.0045875,-0.297399,0.462035,0.00865689,-0.0877697,0.593546,-3,0,-0.573747,-0.0848421,0,-0.0498426,-0.0291589,-0.00388687,0.729016,-0.0481787,-0.0265547,-0.00517006,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,36.6992,26.6853,27.8853,0.0122469,0.427692,0.32764,-3.79602,0.00442893,-0.351518,0.430668,0.00945069,-0.149396,0.581103,-3,0,-0.56172,-0.144413,0,-0.0489771,-0.0347033,-0.00399461,0.729205,-0.0486695,-0.0315682,-0.00550121,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,36.8022,26.7882,27.9882,0.0125292,0.385244,0.37263,-3.79411,0.00424096,-0.393909,0.399217,0.00945988,-0.206352,0.563399,-3,0,-0.544606,-0.199469,0,-0.045815,-0.0409739,-0.00396614,0.729378,-0.0487387,-0.0374399,-0.00583584,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,36.902,26.8889,28.0889,0.011629,0.342312,0.411429,-3.79253,0.00400899,-0.429087,0.366359,0.00890403,-0.260136,0.540675,-3,0,-0.52264,-0.251459,0,-0.0441216,-0.0477,-0.00516449,0.729512,-0.0487645,-0.0418547,-0.00609405,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,36.9951,26.9824,28.1824,0.0112168,0.301148,0.444051,-3.79133,0.00374832,-0.456417,0.33284,0.0080954,-0.307871,0.514991,-3,0,-0.497812,-0.297602,0,-0.0447378,-0.0498919,-0.00527707,0.729597,-0.0478633,-0.0449907,-0.00622408,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,37.0887,27.0873,28.2873,0.0187962,0.254462,0.475948,-3.79042,0.00339361,-0.481083,0.292864,0.00683678,-0.358415,0.481185,-3,0,-0.465134,-0.346459,0,-0.0443595,-0.049483,-0.00660886,0.729632,-0.045155,-0.0463356,-0.0061376,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,37.1934,27.1804,28.3804,0.0115229,0.202314,0.505917,-3.79022,0.00296812,-0.501454,0.245777,0.00465993,-0.400197,0.447038,-3,0,-0.432126,-0.386848,0,-0.0409866,-0.0492217,-0.00510588,0.729602,-0.0434485,-0.0447386,-0.00584908,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,37.2872,27.2858,28.4858,0.0110997,0.153024,0.528366,-3.79045,0.00252876,-0.514685,0.198402,0.00290511,-0.443603,0.404001,-3,0,-0.390525,-0.428806,0,-0.0360652,-0.0507944,-0.00530826,0.729473,-0.037261,-0.0444803,-0.00545437,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,37.4017,27.3882,28.5882,0.0120084,0.0988242,0.546378,-3.79095,0.0021095,-0.524051,0.143326,0.00144591,-0.481361,0.358178,-3,0,-0.346231,-0.465305,0,-0.0310431,-0.0482803,-0.00468354,0.729346,-0.0298839,-0.0436874,-0.00500546,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,37.4857,27.4843,28.6843,0.0205625,0.0570151,0.556291,-3.79167,0.00176842,-0.527578,0.0990088,0.000643031,-0.512503,0.311995,-3,0,-0.301588,-0.495408,0,-0.0267837,-0.0483745,-0.00539222,0.729255,-0.0250672,-0.0417248,-0.00457677,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,37.5878,27.5864,28.7864,0.0120391,0.00706664,0.563552,-3.79307,0.00128385,-0.52761,0.0445414,-0.000169604,-0.540744,0.259992,-3,0,-0.251319,-0.522707,0,-0.0205743,-0.0455509,-0.00505748,0.729097,-0.0158646,-0.0405084,-0.00394452,0,0,0,0
