time,x,y,z,yaw,platform,controller,trajectory,traj_double,lookahead_time,traj_time,comp_time,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,p,q,r,throttle_input,p_input,q_input,r_input
16.808715343475342,1.362888,0.82112193,-4.62782,0.023811134199280888,nan,nan,nan,nan,nan,6.8004937171936035,0.0015015602111816406,-1.5271164,0.17493288,0.34347337,0.25005093216896057,-0.24808891117572784,-3.0,0.0,-1.2467769384384155,1.2173511981964111,0.0,-0.15135658,-0.038000982,-0.02044368,0.7162361014160615,-0.1478250065634278,-0.025925017721878277,-0.03847486279686971
16.90862274169922,1.1951015,0.8190737,-4.5873914,0.02660736852328007,nan,nan,nan,nan,nan,6.900323152542114,0.0011491775512695312,-1.6333851,0.035949424,0.38472655,0.12517575919628143,-0.12493033707141876,-3.0,0.0,-1.2541733980178833,1.246791958808899,0.0,-0.13505012,-0.0469148,-0.026100345,0.7165478735086904,-0.13095715858221232,-0.03612454727322133,-0.04444864713342565
17.008360147476196,1.0186144,0.8017596,-4.5423384,0.028559320022225464,nan,nan,nan,nan,nan,7.000079154968262,0.0011115074157714844,-1.730642,-0.11506888,0.4267032,-9.946906357072294e-05,9.946906357072294e-05,-3.0,0.0,-1.2566370964050293,1.2566370964050293,0.0,-0.1152028,-0.05584713,-0.031131059,0.7170837726837259,-0.11173473912289295,-0.04605871380886368,-0.049364613054547424
17.10907006263733,0.8484755,0.7711229,-4.4972067,0.029677147285981954,nan,nan,nan,nan,nan,7.10095477104187,0.0015265941619873047,-1.8121549,-0.26387244,0.4648528,-0.12677845358848572,0.1265234798192978,-3.0,0.0,-1.2541098594665527,1.2465382814407349,0.0,-0.09282403,-0.061317407,-0.037133805,0.7177877008441405,-0.092129334243502,-0.05315840006856807,-0.052707814275849724
17.20924425125122,0.657204,0.7217052,-4.4450355,0.030063644498420874,nan,nan,nan,nan,nan,7.201185941696167,0.0016739368438720703,-1.8909734,-0.43217906,0.50441927,-0.2521449327468872,0.25013309717178345,-3.0,0.0,-1.246610403060913,1.2166904211044312,0.0,-0.069456324,-0.0713462,-0.042767074,0.7187489708397536,-0.06800630706144829,-0.06271785868857291,-0.055394323426972036
17.308747053146362,0.47458276,0.66007394,-4.393725,0.029995720102321294,nan,nan,nan,nan,nan,7.300548791885376,0.0018596649169921875,-1.9550611,-0.59241855,0.53924346,-0.3754400312900543,0.3687656819820404,-3.0,0.0,-1.234297275543213,1.1680723428726196,0.0,-0.04283374,-0.078850195,-0.046637896,0.7198394087057782,-0.043371106754479666,-0.07022511464147209,-0.056989366589239324
17.40804624557495,0.27097526,0.5762016,-4.3351593,0.029480931899211152,nan,nan,nan,nan,nan,7.399675369262695,0.0008549690246582031,-2.0145466,-0.7679369,0.5735274,-0.4969846308231354,0.4813961386680603,-3.0,0.0,-1.2172212600708008,1.101446270942688,0.0,-0.012304962,-0.086522214,-0.050706495,0.7211461892125268,-0.015098362957869841,-0.07986286285015336,-0.05814001672156347
17.508134603500366,0.079129435,0.48338208,-4.278044,0.02866669350125295,nan,nan,nan,nan,nan,7.499765396118164,0.0008585453033447266,-2.0596497,-0.9287972,0.60224754,-0.6177536249160767,0.587546706199646,-3.0,0.0,-1.1951900720596313,1.016858458518982,0.0,0.017004455,-0.09315628,-0.053055555,0.7225261940709015,0.012328029574468187,-0.0865756197220589,-0.0580812011819282
17.608113050460815,-0.13247883,0.36626887,-4.213522,0.027388381878587192,nan,nan,nan,nan,nan,7.599736213684082,0.0008375644683837891,-2.0977979,-1.0990958,0.628673,-0.7359408736228943,0.6843054294586182,-3.0,0.0,-1.1684682369232178,0.9163340926170349,0.0,0.04913429,-0.10015657,-0.05619483,0.7240582401962394,0.04221634992963917,-0.09552854291270031,-0.057348559178850796
17.708128690719604,-0.33080193,0.24366385,-4.152137,0.025795250111931678,nan,nan,nan,nan,nan,7.699751853942871,0.0008294582366943359,-2.1234598,-1.2492678,0.6488446,-0.8512763977050781,0.7703144550323486,-3.0,0.0,-1.137122631072998,0.8013125061988831,0.0,0.080794975,-0.10711498,-0.05850855,0.7255605005708232,0.0708716193701708,-0.10211724025932482,-0.055372884164876054
17.808299779891968,-0.5476887,0.09627096,-4.083421,0.023655553569637174,nan,nan,nan,nan,nan,7.800069808959961,0.0014450550079345703,-2.1402965,-1.4010705,0.66552776,-0.9635842442512512,0.84437495470047,-3.0,0.0,-1.101172924041748,0.6732467412948608,0.0,0.11421611,-0.112757735,-0.057752796,0.7271371565048121,0.10044502740140493,-0.1107342041867096,-0.05232941199760198
17.908143997192383,-0.7488555,-0.05137984,-4.0186453,0.021161106099654617,nan,nan,nan,nan,nan,7.899817705154419,0.0009276866912841797,-2.145512,-1.5275939,0.6760542,-1.0714601278305054,0.9047294855117798,-3.0,0.0,-1.0610908269882202,0.5353105068206787,0.0,0.1451426,-0.1191063,-0.058460545,0.7285929613122508,0.12813904930138695,-0.11702637393660834,-0.04797719264301064
18.00809669494629,-0.9659851,-0.22226952,-3.9480522,0.018182794384767227,nan,nan,nan,nan,nan,7.999708652496338,0.0009737014770507812,-2.138729,-1.6470474,0.6816477,-1.1752742528915405,0.9509432911872864,-3.0,0.0,-1.0167759656906128,0.3887597322463989,0.0,0.1738569,-0.12741503,-0.056644697,0.7300317560753727,0.15514210614536866,-0.12480634371644411,-0.0423762667549643
18.108076810836792,-1.1643769,-0.38867247,-3.8827894,0.015433418600529415,nan,nan,nan,nan,nan,8.099695920944214,0.0009436607360839844,-2.1205614,-1.7388568,0.6820222,-1.2745535373687744,0.9822155833244324,-3.0,0.0,-0.9684085249900818,0.23594196140766144,0.0,0.19903086,-0.13133316,-0.05415208,0.7312764750752583,0.18059985305386886,-0.1296910297191204,-0.036413337593694486
18.2081356048584,-1.3759446,-0.5761602,-3.8122733,0.01260460488252195,nan,nan,nan,nan,nan,8.199757814407349,0.0009038448333740234,-2.0875,-1.8158809,0.67799133,-1.3688722848892212,0.998007595539093,-3.0,0.0,-0.916179895401001,0.07928658276796341,0.0,0.22495279,-0.13754186,-0.050732818,0.7324507980331088,0.20433668261590404,-0.13536880771129575,-0.029657963408093135
18.30812644958496,-1.5664973,-0.75329137,-3.7480507,0.010171761444293489,nan,nan,nan,nan,nan,8.29975700378418,0.0008952617645263672,-2.0434813,-1.8634909,0.6705136,-1.4577281475067139,0.9980458617210388,-3.0,0.0,-0.8603671193122864,-0.07852192223072052,0.0,0.24670383,-0.1386892,-0.04576847,0.7333893663484836,0.22583346992761105,-0.1383421853540852,-0.02303867725701817
18.40900945663452,-1.7668018,-0.9466219,-3.6797562,0.007825542709934536,nan,nan,nan,nan,nan,8.400780439376831,0.001744985580444336,-1.9817533,-1.8871567,0.65932274,-1.5416514873504639,0.9821029901504517,-3.0,0.0,-0.8005357384681702,-0.2366807758808136,0.0,0.26656556,-0.13931574,-0.03943198,0.7342296352605155,0.24416508280826138,-0.14177770682227345,-0.01585500978737534
18.508771419525146,-1.9449896,-1.1233904,-3.6177962,0.005853679349251899,nan,nan,nan,nan,nan,8.500434160232544,0.001035928726196289,-1.9118677,-1.8816738,0.6478551,-1.6183545589447021,0.9508877992630005,-3.0,0.0,-0.7383553981781006,-0.3889741897583008,0.0,0.28176153,-0.14210549,-0.033335444,0.734843230149808,0.2597095110860852,-0.14285982858688892,-0.00912011919554315
18.608962297439575,-2.1290998,-1.3101053,-3.552792,0.004013541002956679,nan,nan,nan,nan,nan,8.600772142410278,0.0018451213836669922,-1.8220522,-1.844578,0.63516045,-1.6891756057739258,0.9044135212898254,-3.0,0.0,-0.6728249788284302,-0.5361530780792236,0.0,0.29034895,-0.14228404,-0.025474954,0.7353702519553622,0.2709174199937178,-0.14373481347989228,-0.002016423437150496
18.70816707611084,-2.2895582,-1.475918,-3.4946544,0.002697209926708525,nan,nan,nan,nan,nan,8.699819087982178,0.0009891986846923828,-1.7262297,-1.7816424,0.62447405,-1.7525038719177246,0.8444496989250183,-3.0,0.0,-0.6055147051811218,-0.6730985641479492,0.0,0.2984678,-0.14053884,-0.020198045,0.7357102738329411,0.2795778204581437,-0.14251014794486658,0.004032517244018976
18.808417558670044,-2.4518406,-1.6448345,-3.4330053,0.0016243076320960476,nan,nan,nan,nan,nan,8.800069093704224,0.0010044574737548828,-1.6093457,-1.6811414,0.6152932,-1.809691071510315,0.770457923412323,-3.0,0.0,-0.5350006818771362,-0.801094651222229,0.0,0.30094162,-0.13607174,-0.012752898,0.7360220757457516,0.28297559449192033,-0.14070645185395894,0.010027169631381215
18.908522844314575,-2.58996,-1.7878313,-3.3768384,0.001039759830446331,nan,nan,nan,nan,nan,8.900168180465698,0.0010008811950683594,-1.4900607,-1.5590149,0.61046994,-1.8596307039260864,0.684393048286438,-3.0,0.0,-0.4624754786491394,-0.9162307977676392,0.0,0.2973832,-0.13303912,-0.0055346694,0.7362260465167375,0.2843201615354039,-0.13672170024489308,0.014585359077000181
19.008331775665283,-2.7158926,-1.9156911,-3.3208425,0.0008722656094133224,nan,nan,nan,nan,nan,8.999980926513672,0.0010046958923339844,-1.3604215,-1.4090182,0.6099639,-1.9021055698394775,0.5878046154975891,-3.0,0.0,-0.38833653926849365,-1.0166230201721191,0.0,0.29009077,-0.12820293,0.00051644334,0.7364310081983465,0.2813614735026658,-0.13158467983569605,0.018092039578224653
19.108794689178467,-2.8276663,-2.0255077,-3.264516,0.0012184689751425504,nan,nan,nan,nan,nan,9.100634098052979,0.0016181468963623047,-1.2202772,-1.2319417,0.6151495,-1.9373643398284912,0.48105525970458984,-3.0,0.0,-0.3120279610157013,-1.1016814708709717,0.0,0.27978295,-0.1215215,0.0051244227,0.7366745860815138,0.27391176477888035,-0.12518315142740424,0.020237739161348765
19.20819354057312,-2.9312258,-2.1215718,-3.202426,0.0022215126168755595,nan,nan,nan,nan,nan,9.199837446212769,0.0011060237884521484,-1.0576495,-1.0105394,0.62634254,-1.964536190032959,0.3683144748210907,-3.0,0.0,-0.23559637367725372,-1.1682970523834229,0.0,0.2642662,-0.114763826,0.010609597,0.7370740843450534,0.25869142191222577,-0.11755439375439086,0.02091230023436962
19.308343172073364,-3.0102859,-2.1870785,-3.1436057,0.0035401430613875573,nan,nan,nan,nan,nan,9.30000615119934,0.0010898113250732422,-0.89891577,-0.7819499,0.6427964,-1.984230399131775,0.2486823946237564,-3.0,0.0,-0.15749356150627136,-1.2171598672866821,0.0,0.24227384,-0.105142266,0.016700318,0.7375266717649612,0.24210201571839934,-0.10849398959379451,0.019857440132407974
19.408706188201904,-3.0769544,-2.2306168,-3.078075,0.005206668791679442,nan,nan,nan,nan,nan,9.400497674942017,0.0016810894012451172,-0.71859795,-0.5102834,0.6663088,-1.996092677116394,0.1247127428650856,-3.0,0.0,-0.07851272076368332,-1.246826410293579,0.0,0.21574256,-0.09199427,0.018260513,0.738191862091536,0.2181063995857122,-0.09809414393348684,0.017420064457116875
